2.973940051603872803e+02
2.398550686950759996e+02
2.859234919430334685e+02
1.746879275792351791e+02
1.842051578743332243e+02
1.688764842561321871e+02
2.444610022906472864e+02
1.734097956534113223e+02
2.969650834339271910e+02
6.426906621523788772e+02
3.935409500056363186e+02
3.817940992197484320e+02
5.366426822868158979e+02
1.687079798254643492e+02
2.594106724589348119e+02
5.244633281027462317e+02
4.022906750246012848e+02
5.278361280773366389e+02
6.347723730825545090e+02
5.814335372680087630e+02
